labels,Not,Exp
2,0.9746919,0.025308039
1,0.98054415,0.019455828
1,0.0055840365,0.994416
1,0.004743475,0.9952565
2,0.10156434,0.8984357
1,0.0048786188,0.9951214
0,0.99841297,0.0015869862
0,0.21247895,0.78752106
1,0.023196978,0.97680306
0,0.9979006,0.0020993752
0,0.797764,0.20223598
0,0.9977441,0.0022559566
1,0.031590965,0.96840906
0,0.9982666,0.0017334041
2,0.017416922,0.98258305
2,0.013945072,0.98605496
0,0.99865794,0.0013421017
1,0.018552704,0.98144734
0,0.9983224,0.0016775636
0,0.011952891,0.9880471
0,0.9972506,0.002749422
0,0.99763393,0.0023660078
0,0.99853384,0.001466133
1,0.0045386385,0.9954614
1,0.06369287,0.93630713
1,0.059812337,0.94018763
0,0.9981659,0.0018340836
1,0.030675177,0.9693248
0,0.9978283,0.0021716612
0,0.015533021,0.984467
1,0.05381688,0.94618315
2,0.0048820274,0.995118
0,0.9882908,0.011709288
1,0.0055696056,0.99443036
1,0.015768759,0.9842313
0,0.98578566,0.014214346
0,0.99539715,0.00460286
0,0.99731135,0.002688713
1,0.0055888067,0.9944112
1,0.4804569,0.5195432
0,0.9948561,0.0051438212
1,0.020538485,0.97946155
0,0.9969626,0.003037434
0,0.99694425,0.0030557648
0,0.99836713,0.0016328839
1,0.008995387,0.9910046
2,0.38764265,0.6123574
2,0.016455706,0.9835443
0,0.9400497,0.059950233
1,0.0044127856,0.9955872
1,0.04613387,0.9538661
0,0.99876654,0.0012335114
1,0.022068843,0.97793114
0,0.9981949,0.0018051242
0,0.9981723,0.001827722
1,0.004711142,0.99528885
0,0.9980106,0.0019894398
1,0.006303119,0.99369687
2,0.004496875,0.9955031
0,0.9945827,0.005417342
2,0.0070972745,0.9929027
1,0.009096299,0.9909037
0,0.9970481,0.002951911
2,0.006505234,0.9934948
0,0.61739105,0.382609
1,0.0051577385,0.99484223
1,0.034720298,0.9652797
1,0.012108016,0.98789203
0,0.9987311,0.0012689524
1,0.02432604,0.97567403
0,0.9949077,0.005092319
1,0.04057109,0.95942885
0,0.9987753,0.0012246916
0,0.9878302,0.012169758
0,0.9974842,0.0025157316
1,0.92505413,0.074945845
0,0.997823,0.0021770494
0,0.9978429,0.002157073
0,0.99724114,0.002758851
1,0.010490679,0.98950934
0,0.9980222,0.0019778586
1,0.008776644,0.99122334
1,0.93595123,0.06404873
1,0.011309701,0.9886903
1,0.008959391,0.99104065
0,0.998451,0.0015489601
0,0.99736845,0.0026315087
1,0.7211892,0.27881083
2,0.2639975,0.7360025
2,0.24000655,0.7599934
0,0.9979347,0.0020652923
0,0.96906,0.030939974
0,0.9981414,0.0018585817
0,0.9985246,0.0014754724
0,0.998456,0.0015440463
1,0.005220096,0.99477994
0,0.9977769,0.0022230758
1,0.0171119,0.9828881
0,0.9974522,0.0025477381
0,0.99308795,0.006912039
2,0.0051480373,0.994852
1,0.0059415367,0.9940585
0,0.9788847,0.021115335
0,0.9965461,0.0034539402
0,0.9985362,0.0014637448
0,0.99057835,0.009421637
0,0.99335843,0.006641556
0,0.9980867,0.0019133586
1,0.005130895,0.9948691
1,0.005745611,0.9942544
1,0.015423647,0.98457634
1,0.043636758,0.9563632
1,0.012679818,0.9873202
1,0.02338593,0.97661406
1,0.004717308,0.9952827
0,0.85087574,0.14912428
2,0.030895298,0.9691047
0,0.99786204,0.0021379404
0,0.99733186,0.0026681619
0,0.9947777,0.005222365
1,0.00695919,0.9930408
0,0.9956371,0.0043629413
2,0.030700248,0.96929973
0,0.96714693,0.03285302
0,0.99817777,0.0018222888
0,0.76779425,0.2322058
2,0.67277426,0.3272258
2,0.0072987587,0.9927012
2,0.006874053,0.9931259
0,0.9974475,0.0025524972
0,0.9484409,0.051559098
1,0.0074342983,0.99256563
0,0.99062866,0.0093713
0,0.99831676,0.0016832864
0,0.9855966,0.0144033255
2,0.0049501625,0.9950498
0,0.99684757,0.0031524282
0,0.99812204,0.0018778981
0,0.9983229,0.0016770653
1,0.0052671945,0.99473286
1,0.012831612,0.98716843
1,0.089685075,0.91031486
0,0.99837387,0.0016261581
1,0.006378262,0.99362177
2,0.997974,0.0020259907
0,0.9818024,0.018197618
1,0.005641253,0.9943587
1,0.99458426,0.0054157437
1,0.0041646454,0.9958353
0,0.4222247,0.57777524
1,0.0079590315,0.99204093
1,0.19374774,0.80625224
1,0.03386467,0.9661353
0,0.9969651,0.0030348864
0,0.008914774,0.99108523
1,0.0046571475,0.99534285
1,0.9962876,0.0037124646
0,0.9974578,0.0025421712
0,0.99732095,0.0026790893
1,0.0107256975,0.9892743
0,0.9979267,0.0020733126
2,0.032684363,0.9673157
0,0.99786925,0.0021306926
1,0.009501631,0.99049836
1,0.008843994,0.991156
1,0.009443371,0.9905566
1,0.017834986,0.98216504
0,0.99826235,0.0017377085
0,0.99603647,0.0039635217
0,0.99770385,0.0022961765
2,0.07083208,0.9291679
0,0.99738675,0.0026132453
0,0.99573755,0.0042624157
0,0.9983432,0.0016567957
0,0.90420943,0.09579052
0,0.17939873,0.8206013
0,0.49939987,0.50060016
0,0.9674336,0.032566458
0,0.9970649,0.002935104
0,0.99735653,0.0026434523
0,0.9877164,0.012283621
0,0.99780864,0.0021913468
1,0.0070716823,0.9929283
0,0.9591734,0.040826607
2,0.005451935,0.994548
1,0.009232023,0.990768
0,0.99782926,0.002170773
1,0.103734136,0.8962659
2,0.0043287515,0.9956713
0,0.99276555,0.0072343866
1,0.005121025,0.994879
1,0.01956069,0.98043925
0,0.024733994,0.975266
1,0.0034576254,0.9965424
1,0.015926594,0.98407346
1,0.084003255,0.9159967
0,0.99687374,0.00312629
2,0.0047367397,0.9952632
2,0.006800282,0.99319977
1,0.0142739015,0.9857261
0,0.021261174,0.97873884
1,0.99476904,0.005230953
0,0.99795806,0.0020419501
0,0.15900935,0.8409906
1,0.030827928,0.9691721
1,0.017100692,0.9828993
0,0.9908111,0.009188856
0,0.97459227,0.025407735
1,0.005805465,0.99419457
0,0.9975304,0.0024695764
0,0.99742246,0.0025775936
1,0.0098396065,0.99016035
0,0.99739754,0.002602424
0,0.9974268,0.0025731137
0,0.9976544,0.002345691
0,0.9977431,0.0022568647
0,0.99589074,0.004109225
0,0.9979126,0.002087418
1,0.014766389,0.9852336
1,0.010646025,0.989354
1,0.0062437854,0.9937562
1,0.04927846,0.95072156
0,0.41245866,0.5875413
0,0.9981969,0.0018030943
1,0.003979315,0.99602073
0,0.016397063,0.9836029
1,0.015151961,0.9848481
1,0.016796809,0.9832032
0,0.9983228,0.001677241
0,0.995685,0.0043149805
0,0.997766,0.0022340098
0,0.9980184,0.001981669
0,0.99850166,0.0014983618
1,0.0073247994,0.99267524
0,0.9985405,0.0014594606
1,0.0073782126,0.9926218
0,0.99779046,0.0022095027
0,0.09691948,0.90308046
1,0.0062895357,0.9937105
0,0.5870556,0.4129444
1,0.0054418943,0.9945581
0,0.9953306,0.004669409
0,0.9907442,0.009255849
1,0.28184292,0.71815705
1,0.012994247,0.9870057
2,0.1698753,0.83012474
2,0.02617845,0.9738216
0,0.06736324,0.9326368
0,0.99855894,0.0014410286
0,0.9891671,0.010832895
0,0.020258078,0.97974193
0,0.9985215,0.0014785201
0,0.99577063,0.0042293174
1,0.013342676,0.9866573
0,0.99738675,0.0026133128
1,0.0100879045,0.9899121
2,0.8698366,0.13016336
1,0.0047418796,0.99525815
2,0.03459142,0.96540856
0,0.9752226,0.024777425
1,0.0050715148,0.9949285
2,0.9591782,0.04082185
0,0.9984456,0.0015544448
1,0.004746096,0.9952539
0,0.9974139,0.0025860425
1,0.0047668265,0.9952331
0,0.99770397,0.0022960466
1,0.06932595,0.930674
1,0.9795847,0.020415256
1,0.0051647117,0.99483526
1,0.0035168566,0.9964831
0,0.9981744,0.0018255223
0,0.99754375,0.0024561791
2,0.007366895,0.99263304
1,0.373226,0.626774
1,0.008110084,0.9918899
2,0.018183632,0.9818164
1,0.07722781,0.92277217
0,0.012864003,0.987136
1,0.005789507,0.9942105
0,0.9985019,0.0014981048
2,0.006966517,0.9930335
0,0.9982888,0.0017112023
0,0.073594354,0.92640567
1,0.5300711,0.46992895
1,0.9963889,0.00361106
1,0.0113166245,0.9886834
0,0.9979335,0.0020664542
0,0.86458,0.13542007
0,0.99413645,0.0058635618
0,0.99848384,0.0015161298
0,0.05701374,0.9429863
0,0.99670357,0.0032964807
2,0.018206256,0.98179376
1,0.3716059,0.62839407
0,0.4113814,0.5886186
0,0.71887124,0.28112876
0,0.96867496,0.031325024
1,0.008197225,0.99180275
1,0.008453753,0.9915462
2,0.04758059,0.9524194
2,0.6302348,0.36976525
0,0.9978409,0.0021591082
1,0.0158024,0.98419756
0,0.99676067,0.0032393425
0,0.99472874,0.005271293
1,0.01034463,0.9896554
2,0.007345763,0.9926542
1,0.012474682,0.98752534
0,0.99673426,0.0032657369
0,0.9984236,0.0015764592
1,0.01078059,0.98921937
1,0.008203624,0.9917964
2,0.982746,0.017253948
1,0.004753993,0.995246
1,0.0061778356,0.9938221
1,0.007490096,0.99250984
1,0.006378606,0.9936214
0,0.99838316,0.0016168894
0,0.99651366,0.003486322
0,0.99401313,0.005986858
2,0.018318068,0.981682
1,0.0063870866,0.99361295
0,0.9982278,0.0017722786
0,0.10106909,0.89893097
1,0.00642803,0.993572
0,0.99763286,0.0023671102
1,0.00733825,0.9926617
0,0.9966247,0.0033753547
1,0.0065414766,0.99345857
2,0.004987411,0.9950126
1,0.009159837,0.99084014
0,0.9980696,0.001930485
1,0.011485737,0.98851424
0,0.17307186,0.82692814
1,0.018055817,0.9819442
0,0.9988727,0.0011273335
2,0.0047397306,0.9952603
0,0.10009466,0.8999053
2,0.0062029236,0.99379706
0,0.99561834,0.0043816795
1,0.0057879384,0.9942121
1,0.024337573,0.9756624
0,0.997912,0.0020879365
1,0.013852511,0.98614746
1,0.00817286,0.99182713
2,0.008631748,0.99136823
1,0.00963044,0.9903695
2,0.103459336,0.89654064
0,0.75338477,0.24661522
1,0.988165,0.01183496
1,0.006888711,0.99311125
0,0.9985606,0.0014394384
0,0.998481,0.0015189998
0,0.99115574,0.008844304
1,0.006138217,0.9938618
1,0.005968951,0.994031
1,0.022366988,0.97763294
0,0.99584657,0.004153448
0,0.3450243,0.6549757
0,0.99180686,0.008193107
0,0.9986297,0.0013703184
1,0.0043094507,0.9956905
2,0.021362139,0.9786379
0,0.99761593,0.0023841318
0,0.9850788,0.014921215
1,0.010525471,0.98947453
1,0.012893634,0.98710644
0,0.99792373,0.0020762587
1,0.0044416194,0.9955584
1,0.024062634,0.97593737
0,0.99849665,0.0015034082
1,0.008212377,0.9917876
0,0.9962463,0.0037536784
1,0.033332326,0.9666677
1,0.10969777,0.8903023
2,0.029935734,0.9700642
1,0.0902543,0.90974575
2,0.67324865,0.3267514
1,0.016212605,0.9837875
2,0.9785715,0.021428498
0,0.9975714,0.0024285966
1,0.03852281,0.9614772
1,0.00423338,0.99576664
1,0.0076031494,0.9923969
0,0.9979115,0.0020884918
0,0.99649256,0.0035074812
2,0.026984515,0.9730155
0,0.021059789,0.9789402
0,0.99806863,0.0019314197
1,0.004941004,0.995059
0,0.9832418,0.016758237
0,0.9987845,0.001215488
0,0.99778664,0.0022133146
0,0.99820304,0.0017969753
1,0.05202691,0.9479731
0,0.99844307,0.0015569957
0,0.9970868,0.0029131712
1,0.99591774,0.004082321
0,0.9983791,0.0016209116
1,0.022516746,0.9774833
1,0.003938307,0.9960616
1,0.016281594,0.98371845
1,0.0081236325,0.99187636
0,0.03649464,0.9635053
1,0.4263907,0.5736093
0,0.9982717,0.0017283381
0,0.99848855,0.0015114106
0,0.99878937,0.0012106404
0,0.99599457,0.0040053823
0,0.9916654,0.008334541
0,0.99739504,0.0026049737
0,0.9936639,0.006336063
2,0.01061698,0.98938304
1,0.0072426866,0.9927573
0,0.9979133,0.0020866434
0,0.99723923,0.0027608108
1,0.006760533,0.9932395
1,0.775767,0.224233
0,0.99614406,0.0038559167
1,0.00801699,0.991983
0,0.995207,0.004793029
0,0.044062518,0.9559375
0,0.9608257,0.039174307
0,0.9976738,0.0023262373
0,0.9872154,0.012784621
1,0.008486812,0.9915132
0,0.99828184,0.0017181465
1,0.007496622,0.9925034
2,0.008906228,0.9910938
0,0.99748933,0.0025106429
0,0.012453994,0.987546
1,0.007301931,0.992698
0,0.016315164,0.9836849
1,0.994321,0.005678988
1,0.051533066,0.94846696
0,0.99832696,0.0016730689
1,0.008059384,0.9919407
1,0.0044897124,0.99551034
1,0.006695496,0.99330455
1,0.0077121416,0.9922879
0,0.99734586,0.0026541497
0,0.9980262,0.0019737196
0,0.32711163,0.6728884
0,0.99763095,0.0023689643
1,0.0051921606,0.9948079
1,0.01422526,0.98577476
0,0.9965491,0.0034508298
1,0.0043104086,0.9956896
1,0.0065708193,0.9934291
1,0.009732509,0.99026746
0,0.03668003,0.96332
1,0.4933682,0.5066318
0,0.95259947,0.0474005
1,0.050878808,0.9491212
1,0.011580703,0.9884193
1,0.15849365,0.8415063
0,0.99665654,0.003343498
1,0.0641038,0.9358962
1,0.013186647,0.9868133
1,0.012460968,0.98753905
0,0.99149734,0.008502615
0,0.9984894,0.0015105465
2,0.0040976717,0.99590236
2,0.008716039,0.991284
0,0.9962723,0.0037277036
2,0.05229089,0.9477091
0,0.24691692,0.75308305
2,0.27339774,0.7266022
0,0.18539277,0.81460726
1,0.015194516,0.9848055
1,0.005094605,0.9949055
0,0.9985973,0.0014026205
0,0.9930253,0.0069747353
2,0.0742552,0.92574483
0,0.9985538,0.0014461405
0,0.9983712,0.0016288373
2,0.034534596,0.96546537
0,0.9986291,0.00137092
0,0.08148058,0.9185194
1,0.005951478,0.9940485
1,0.0036840355,0.996316
1,0.008888973,0.99111104
0,0.99253076,0.0074692
0,0.83289534,0.16710463
0,0.9948264,0.005173613
0,0.99637777,0.0036222173
2,0.0061719194,0.9938281
0,0.9356398,0.06436022
2,0.00996817,0.99003184
2,0.013879845,0.9861202
0,0.90822285,0.09177708
0,0.9954758,0.004524214
1,0.0068486766,0.9931513
2,0.51944965,0.48055035
2,0.007679271,0.9923207
0,0.9973024,0.002697568
0,0.9893791,0.010620898
0,0.99841595,0.0015840183
1,0.00442593,0.9955741
0,0.997355,0.0026450695
0,0.9914091,0.008590918
0,0.9954064,0.004593602
1,0.0050809965,0.994919
1,0.16775723,0.8322428
1,0.0062417854,0.9937582
2,0.47364953,0.5263505
0,0.998256,0.0017439781
1,0.6451814,0.35481858
2,0.0041560642,0.99584395
1,0.074097656,0.92590237
0,0.9948927,0.005107236
1,0.006223291,0.9937767
2,0.0090342285,0.99096584
1,0.029765671,0.97023433
1,0.008876169,0.9911238
0,0.9955734,0.0044265427
0,0.998038,0.0019619854
0,0.99664116,0.0033588537
0,0.99816954,0.0018304818
1,0.015899377,0.9841007
0,0.9983429,0.0016571752
0,0.10286261,0.8971374
0,0.99696225,0.0030377253
0,0.99382293,0.0061770985
0,0.9976197,0.0023803262
1,0.38131514,0.6186848
0,0.99853945,0.0014605102
0,0.9970818,0.0029181994
0,0.99519795,0.004802005
1,0.0719097,0.9280903
1,0.0045675873,0.9954324
0,0.9980878,0.0019121761
0,0.9238395,0.076160416
0,0.16792287,0.83207715
2,0.008054521,0.99194545
0,0.99803835,0.001961639
1,0.013511693,0.9864883
1,0.0055890796,0.99441093
2,0.06080994,0.9391901
2,0.009232442,0.99076754
1,0.009753971,0.99024606
0,0.9969146,0.0030854212
0,0.9927165,0.0072835246
1,0.016512126,0.9834879
0,0.9963898,0.0036102026
0,0.9982072,0.0017927496
1,0.0052146963,0.99478537
2,0.55003333,0.44996667
0,0.9973435,0.0026565164
1,0.005322864,0.9946772
0,0.996779,0.0032209791
1,0.005046451,0.9949536
1,0.01457831,0.98542166
1,0.019090604,0.9809094
1,0.06293396,0.9370661
1,0.0052033444,0.9947967
0,0.9983676,0.001632458
1,0.0072374665,0.9927625
2,0.05729681,0.94270325
2,0.01174377,0.98825616
0,0.9907285,0.009271507
0,0.9985429,0.0014570609
1,0.0072297067,0.99277025
0,0.9922752,0.0077248802
0,0.99698657,0.003013484
1,0.9882047,0.01179526
0,0.9953694,0.0046305843
0,0.99815625,0.0018437498
2,0.9767065,0.023293504
2,0.050562676,0.9494373
0,0.9980678,0.0019322757
0,0.998684,0.0013160143
1,0.0061935834,0.9938065
1,0.0062733945,0.9937266
1,0.0044303103,0.99556965
0,0.9951018,0.004898177
0,0.99727076,0.0027291658
0,0.9925333,0.0074666734
0,0.99736637,0.0026336473
1,0.017295264,0.9827047
0,0.63101274,0.3689872
2,0.0321052,0.96789485
1,0.9583372,0.041662846
0,0.9971944,0.0028055245
0,0.99761117,0.0023888361
2,0.7294445,0.27055553
0,0.9636653,0.036334697
0,0.99847656,0.001523449
1,0.014647693,0.98535234
1,0.012537563,0.98746246
0,0.9013361,0.09866395
2,0.9984162,0.0015838359
1,0.0057576853,0.99424225
2,0.014718648,0.9852814
0,0.931514,0.06848596
0,0.998697,0.0013030898
0,0.9917167,0.008283385
1,0.9966695,0.0033305965
0,0.104398385,0.89560163
0,0.653183,0.346817
1,0.7841838,0.21581618
1,0.006418383,0.99358165
0,0.9957339,0.004266158
0,0.9980965,0.0019035094
1,0.9234877,0.0765123
0,0.99816954,0.0018304907
1,0.23641352,0.76358646
2,0.0073029096,0.99269706
2,0.99367684,0.006323173
1,0.018552467,0.9814476
0,0.99762934,0.002370633
1,0.08462197,0.915378
0,0.99881977,0.0011802563
1,0.042621005,0.9573789
1,0.0054690046,0.994531
0,0.9985227,0.0014773019
2,0.0047976095,0.9952024
0,0.0073029753,0.99269706
0,0.30018634,0.69981366
0,0.9981456,0.0018544171
2,0.013181424,0.98681855
1,0.009422642,0.99057734
1,0.006292219,0.9937078
0,0.99400145,0.0059985784
1,0.005133958,0.994866
0,0.9981006,0.0018993962
2,0.006773962,0.993226
0,0.99864095,0.0013590934
1,0.012590894,0.9874091
0,0.9982993,0.0017007532
1,0.00911514,0.99088484
2,0.022928594,0.97707134
2,0.9934082,0.006591776
0,0.997159,0.0028410356
1,0.006240792,0.9937593
0,0.99851733,0.0014826256
1,0.020528767,0.97947127
1,0.009348403,0.9906516
0,0.99837875,0.0016212048
1,0.0058116713,0.9941883
0,0.7119699,0.2880301
0,0.99600947,0.0039904807
2,0.9975108,0.0024891437
0,0.9973398,0.0026602384
1,0.055042155,0.94495785
0,0.29844943,0.7015506
2,0.005645821,0.99435425
2,0.0071137995,0.99288625
1,0.005077334,0.9949227
1,0.014387257,0.9856127
2,0.010880582,0.9891194
0,0.9982101,0.0017899598
2,0.0851949,0.91480505
0,0.9980044,0.0019956613
0,0.31407663,0.68592334
1,0.039639518,0.9603605
1,0.006931174,0.9930688
0,0.9978375,0.002162575
0,0.9978326,0.002167394
0,0.050726503,0.94927347
1,0.010003772,0.9899962
1,0.0041343803,0.9958656
1,0.03810328,0.9618967
0,0.9975926,0.0024073643
1,0.02933795,0.97066206
0,0.9964682,0.0035318446
0,0.9983557,0.001644285
1,0.007849837,0.9921502
1,0.00591402,0.9940859
1,0.008780902,0.9912191
1,0.009101944,0.9908981
1,0.004981816,0.9950181
0,0.99758685,0.0024131127
0,0.99181575,0.008184223
1,0.9971078,0.0028922271
1,0.0063720755,0.9936279
0,0.997741,0.002259078
0,0.9982317,0.0017683635
1,0.0072160065,0.992784
1,0.012563706,0.9874363
0,0.9717073,0.028292751
2,0.03810122,0.9618988
1,0.004351169,0.9956488
2,0.0062648566,0.99373513
2,0.98794377,0.012056217
2,0.052815646,0.9471844
0,0.99766076,0.0023392376
1,0.11256865,0.8874313
0,0.99712664,0.0028733925
2,0.14264402,0.857356
2,0.9973647,0.0026353225
1,0.010916966,0.98908305
1,0.008903748,0.99109626
2,0.9969854,0.003014617
1,0.004672998,0.995327
2,0.93437016,0.06562988
0,0.989665,0.010334987
1,0.0054218597,0.9945781
1,0.019416843,0.98058313
1,0.028744677,0.97125536
1,0.7036978,0.29630214
1,0.00559067,0.99440926
1,0.006611492,0.99338853
1,0.0075423038,0.99245775
0,0.99361897,0.0063810484
0,0.9910981,0.008901842
1,0.0056279725,0.994372
0,0.99690443,0.0030955474
1,0.009091865,0.99090815
1,0.0044985637,0.99550146
1,0.029190479,0.9708095
0,0.998749,0.0012509594
2,0.2731958,0.72680426
2,0.008060462,0.9919395
1,0.030051785,0.96994823
0,0.9902147,0.009785253
1,0.012490212,0.9875097
0,0.99350053,0.0064994493
1,0.009009361,0.99099064
0,0.9968965,0.0031034993
1,0.02935775,0.97064227
1,0.011334896,0.9886651
0,0.99544936,0.0045506847
2,0.014942179,0.9850579
1,0.023069527,0.9769305
1,0.006398893,0.99360114
1,0.53685325,0.46314675
0,0.9983468,0.0016532314
1,0.023948861,0.97605115
1,0.00458572,0.99541426
0,0.99833316,0.001666813
0,0.99823475,0.0017652871
0,0.9982803,0.001719684
0,0.9884271,0.011572872
0,0.9983438,0.0016561695
2,0.43766892,0.5623311
0,0.98916936,0.010830713
0,0.9837998,0.016200189
1,0.010551251,0.9894488
1,0.005053528,0.99494654
0,0.99867225,0.0013277567
1,0.06529149,0.93470854
2,0.0067288186,0.9932712
1,0.0073843473,0.9926157
1,0.04094281,0.9590572
0,0.9944735,0.0055264123
0,0.9979594,0.002040602
1,0.027937502,0.9720625
0,0.99638677,0.003613202
0,0.9988111,0.0011888733
0,0.998579,0.0014209868
0,0.99788576,0.0021142543
0,0.9979905,0.0020094956
1,0.0038835283,0.9961165
1,0.006000873,0.9939991
1,0.0052017746,0.9947982
1,0.0052810907,0.9947189
2,0.014212574,0.9857874
0,0.9980913,0.0019087138
1,0.64423186,0.35576814
1,0.026603553,0.9733965
1,0.007104362,0.99289566
0,0.99847275,0.0015272436
0,0.99788326,0.00211667
1,0.012483779,0.9875163
1,0.9928261,0.0071739126
0,0.99832994,0.0016701046
1,0.01230253,0.9876974
0,0.7181108,0.28188917
1,0.0054372693,0.9945628
1,0.0034155026,0.9965844
1,0.005673689,0.9943263
1,0.100099154,0.8999008
1,0.015943784,0.98405623
1,0.75754654,0.24245349
0,0.99238515,0.0076148873
0,0.99792,0.002080023
0,0.9980995,0.0019005501
1,0.005545614,0.99445444
0,0.48414293,0.5158571
1,0.012838486,0.98716146
1,0.0045568487,0.9954431
0,0.99831796,0.0016820352
2,0.005218326,0.9947817
0,0.98396456,0.016035467
0,0.99737287,0.0026271685
0,0.99725854,0.0027414097
0,0.99441504,0.0055849287
1,0.9623373,0.03766262
2,0.04073096,0.959269
1,0.0035514983,0.9964485
0,0.99790215,0.0020978935
2,0.0057637924,0.9942363
0,0.9985259,0.0014740777
1,0.02206047,0.97793955
0,0.9103272,0.089672774
0,0.9949975,0.005002446
0,0.99355716,0.0064428565
2,0.06299577,0.9370042
1,0.009752605,0.9902474
0,0.99755305,0.0024469388
0,0.9822986,0.01770135
0,0.99814045,0.0018595727
0,0.9970085,0.0029915215
0,0.99369335,0.0063066264
0,0.9941531,0.005846944
0,0.9968284,0.0031716318
0,0.9952744,0.0047255945
0,0.9972869,0.0027130893
0,0.99641764,0.0035823034
0,0.9985964,0.0014036623
1,0.014288488,0.9857115
1,0.620483,0.37951702
0,0.060552906,0.9394471
0,0.99845505,0.001544986
1,0.0127119925,0.987288
0,0.9981822,0.0018178888
0,0.9969212,0.0030788865
0,0.9967714,0.0032285983
0,0.99446386,0.0055361646
2,0.9722846,0.027715461
0,0.06654431,0.9334557
0,0.996958,0.0030419724
2,0.0041284068,0.9958716
1,0.004685828,0.9953141
1,0.007810965,0.99218905
0,0.998038,0.0019619686
2,0.03426049,0.9657394
0,0.9983853,0.0016147278
1,0.14324051,0.85675955
2,0.006135036,0.99386495
0,0.8387413,0.16125874
0,0.037762593,0.9622374
0,0.99809736,0.0019026126
0,0.9917537,0.008246309
0,0.99763966,0.002360385
0,0.99822956,0.0017704219
0,0.99879223,0.0012078511
1,0.92609954,0.07390045
0,0.99814594,0.0018540738
0,0.99081004,0.009189985
0,0.48066217,0.5193378
0,0.99817383,0.0018261202
1,0.009594978,0.9904051
1,0.00920894,0.9907911
1,0.0044944803,0.99550545
2,0.8406759,0.15932414
1,0.89354134,0.10645868
2,0.9560021,0.04399791
0,0.07089437,0.9291057
0,0.9959824,0.0040175733
2,0.993133,0.0068669994
0,0.9123167,0.08768332
2,0.010421997,0.989578
0,0.9983296,0.0016704489
1,0.006637753,0.9933622
1,0.006901828,0.9930982
1,0.0063324226,0.99366754
0,0.9945205,0.005479545
1,0.9561701,0.043829896
0,0.8891443,0.11085569
0,0.040034693,0.95996535
1,0.01532132,0.98467875
0,0.98951656,0.010483366
0,0.9985606,0.0014393958
0,0.991657,0.008343019
1,0.015881995,0.984118
0,0.99847764,0.0015223272
0,0.9946753,0.0053246794
0,0.025861304,0.9741387
1,0.053334918,0.9466651
1,0.0063127726,0.9936872
1,0.0053420067,0.99465793
1,0.0147842495,0.9852158
0,0.99467164,0.0053283446
2,0.0058372202,0.99416274
0,0.97686315,0.02313685
0,0.99877244,0.0012275524
1,0.066288434,0.9337115
0,0.99598265,0.0040173465
1,0.010225952,0.98977405
2,0.5436624,0.45633757
0,0.6328385,0.36716148
1,0.014354352,0.9856456
0,0.9727472,0.027252821
0,0.99673283,0.0032672335
0,0.9974075,0.0025925327
0,0.9950466,0.004953367
1,0.0520251,0.94797486
1,0.008159378,0.9918406
0,0.98942333,0.0105766235
2,0.08294354,0.91705644
1,0.006842248,0.9931578
0,0.16428779,0.8357122
2,0.012299309,0.9877007
2,0.009277252,0.9907227
2,0.01180458,0.9881954
1,0.003239179,0.9967608
1,0.035015326,0.96498466
0,0.99563235,0.004367671
0,0.99492466,0.0050753593
0,0.996415,0.0035849768
0,0.9962081,0.0037918987
2,0.9973302,0.0026698045
0,0.99720496,0.0027950306
1,0.27011088,0.7298891
1,0.22171937,0.7782806
0,0.9975383,0.0024616204
1,0.0060916636,0.9939083
0,0.99861205,0.0013879483
2,0.019938191,0.9800618
0,0.9980622,0.0019378315
1,0.04556452,0.95443547
0,0.99849,0.001509985
0,0.99038094,0.009619088
0,0.99823195,0.0017681337
0,0.99861944,0.0013805893
0,0.9985013,0.0014987641
1,0.948199,0.051800996
0,0.99848926,0.0015106746
1,0.008558853,0.99144113
0,0.9985911,0.0014088121
0,0.4403196,0.55968034
1,0.72939074,0.2706092
2,0.021991841,0.9780082
1,0.009126637,0.99087334
2,0.0077343676,0.99226564
0,0.9956481,0.004351917
0,0.99790204,0.0020979594
1,0.013834329,0.98616564
0,0.99729604,0.0027039945
0,0.028804723,0.9711953
0,0.9918114,0.008188544
1,0.008581273,0.9914187
0,0.9976521,0.0023478766
1,0.0064328467,0.99356717
0,0.9974476,0.0025524625
0,0.9975896,0.0024104167
0,0.9977464,0.002253547
1,0.12048575,0.8795142
1,0.016376406,0.9836236
0,0.9409117,0.05908832
0,0.99727744,0.00272258
0,0.985567,0.014433059
0,0.99777067,0.0022293578
1,0.008210883,0.9917891
1,0.023684429,0.9763156
0,0.99693894,0.0030610792
1,0.017213996,0.982786
1,0.039785564,0.96021444
1,0.007142031,0.99285793
0,0.9981482,0.0018517755
0,0.9979272,0.0020728263
0,0.99607456,0.0039254143
0,0.99107695,0.008923116
1,0.019763933,0.98023605
2,0.004647004,0.995353
1,0.9921536,0.007846387
1,0.9671378,0.03286218
1,0.008463452,0.9915365
1,0.0063976566,0.99360234
0,0.9985366,0.0014633712
0,0.99859387,0.0014061757
1,0.51595896,0.48404106
0,0.996243,0.0037570342
2,0.030707853,0.96929216
0,0.047437504,0.95256245
0,0.9914608,0.008539153
1,0.006705873,0.9932941
2,0.99875784,0.0012422234
0,0.99827063,0.0017293937
0,0.99801034,0.0019897409
1,0.07742166,0.92257833
0,0.9986638,0.0013361997
0,0.99660265,0.0033973225
0,0.997738,0.0022620503
