labels,Not,Exp,Imp
0,0.980791,0.0073812227,0.011827799
2,0.91167897,0.05139406,0.036926962
2,0.14294168,0.57629377,0.28076458
0,0.98279977,0.0060154046,0.011184764
1,0.040744383,0.7801059,0.17914973
0,0.99019355,0.0039018525,0.005904663
0,0.32804874,0.4296575,0.24229375
1,0.025995815,0.85523087,0.11877331
1,0.35783678,0.3924045,0.24975874
0,0.92459744,0.03974748,0.03565504
0,0.9093082,0.04765279,0.043038998
0,0.6346054,0.22581953,0.13957505
2,0.037926197,0.8285443,0.13352948
2,0.015275776,0.8450055,0.13971876
0,0.9871137,0.0053731226,0.0075132325
0,0.9555271,0.023690505,0.02078233
0,0.9910925,0.0034337584,0.0054738075
0,0.9174745,0.043333,0.03919254
1,0.036102068,0.83963645,0.124261506
1,0.015785394,0.87216187,0.11205272
0,0.98663425,0.0058385353,0.0075271926
1,0.024916148,0.8355067,0.13957717
1,0.052954722,0.7870126,0.16003275
1,0.053426303,0.799756,0.14681768
1,0.018381042,0.83416796,0.14745104
0,0.9668842,0.014267922,0.018847918
0,0.9903796,0.0036723807,0.005948074
1,0.93542117,0.02443945,0.040139496
0,0.98127246,0.007545862,0.011181727
0,0.9085589,0.05290239,0.03853871
0,0.17244741,0.6560587,0.17149393
0,0.9873006,0.0048817648,0.007817701
0,0.022784228,0.85514325,0.12207252
1,0.024776109,0.88102996,0.09419391
0,0.9904799,0.003825126,0.0056950226
2,0.7063592,0.17352448,0.120116316
0,0.97175807,0.012538827,0.015703194
0,0.9916682,0.0032065108,0.00512529
1,0.015187831,0.90614474,0.078667454
2,0.14050774,0.6790101,0.18048218
1,0.018849714,0.90313345,0.07801686
1,0.021116203,0.8906233,0.08826053
2,0.02897869,0.8101689,0.16085236
2,0.13558963,0.620801,0.24360935
1,0.024884058,0.8472554,0.12786056
2,0.027117336,0.8244844,0.14839824
1,0.018451374,0.87834007,0.103208534
0,0.9389183,0.029440422,0.03164133
0,0.9863046,0.0056259176,0.008069529
0,0.98535156,0.0064164535,0.00823201
0,0.981591,0.007844779,0.010564208
0,0.98489654,0.0062279496,0.008875534
1,0.0737838,0.6975152,0.22870097
0,0.98882735,0.004321568,0.006851033
0,0.30545598,0.4820639,0.21248017
1,0.017522275,0.84842736,0.13405043
0,0.98767126,0.004661079,0.007667719
0,0.9869053,0.005372254,0.007722454
2,0.022399854,0.8753203,0.102279745
0,0.9870531,0.004890603,0.0080563
2,0.9841409,0.006880048,0.008979151
1,0.8541809,0.08657717,0.059241876
0,0.97694176,0.010722378,0.012335799
1,0.01714637,0.8350648,0.14778882
1,0.02833952,0.86091584,0.11074468
1,0.013827408,0.87690544,0.10926716
1,0.0124848075,0.8528031,0.13471203
2,0.024469305,0.85433805,0.1211926
0,0.06102106,0.78926736,0.14971164
1,0.020898733,0.80706763,0.17203364
0,0.15349428,0.65429914,0.19220665
0,0.5855685,0.23131964,0.18311192
0,0.11094792,0.6689078,0.22014424
1,0.39703476,0.4077224,0.19524285
1,0.035773188,0.85344374,0.11078302
2,0.8384086,0.08798236,0.073609084
1,0.028567482,0.89004713,0.08138534
0,0.99100643,0.0035543109,0.005439239
0,0.9836361,0.0071776304,0.009186324
0,0.94429344,0.029694546,0.026012052
1,0.018394474,0.8108742,0.17073132
1,0.14833133,0.5989303,0.25273833
0,0.09924071,0.64778906,0.25297016
1,0.013264793,0.88405484,0.102680355
1,0.014523605,0.8659677,0.119508736
1,0.025016308,0.8105315,0.16445215
0,0.5467189,0.296189,0.157092
2,0.027321449,0.8422331,0.1304454
1,0.03404177,0.82787883,0.13807938
0,0.8844051,0.059302937,0.056291986
0,0.096269004,0.6973891,0.2063419
1,0.023063961,0.8464048,0.1305312
2,0.07758772,0.7387217,0.18369053
0,0.967842,0.016056446,0.016101543
0,0.990635,0.0034315118,0.005933508
1,0.05339394,0.7476696,0.1989365
1,0.01752191,0.9005581,0.08192001
1,0.020747751,0.84331095,0.13594134
0,0.044842888,0.79360014,0.16155697
2,0.023259144,0.83485657,0.14188425
0,0.96385276,0.016035995,0.020111218
0,0.07394626,0.68349063,0.24256314
1,0.10032635,0.67436016,0.22531351
0,0.9892945,0.00394831,0.006757265
1,0.029891623,0.8203799,0.14972845
1,0.12998979,0.62158215,0.24842809
0,0.9895522,0.0038949323,0.0065528895
0,0.98500454,0.006070607,0.008924921
1,0.060184956,0.73218966,0.20762543
1,0.016892657,0.8908064,0.09230099
0,0.98886186,0.0045133717,0.0066248383
1,0.016523438,0.87838966,0.1050869
1,0.15457687,0.6409604,0.20446274
1,0.016615814,0.8859433,0.09744087
0,0.2813973,0.48775128,0.23085138
0,0.9639553,0.015338736,0.020705909
1,0.031966314,0.85279155,0.11524215
2,0.014926755,0.8837647,0.101308495
1,0.019868316,0.86429286,0.115838766
2,0.02305789,0.78237057,0.19457152
2,0.01934454,0.8975096,0.08314594
1,0.023811944,0.83182186,0.14436619
0,0.7805674,0.12405765,0.09537493
1,0.04464984,0.824909,0.13044117
0,0.9889749,0.0042954786,0.0067295805
0,0.9850863,0.0067163883,0.0081973495
1,0.02308309,0.8054397,0.17147718
1,0.047091138,0.71953994,0.233369
0,0.44742706,0.34006342,0.21250953
0,0.9847141,0.006544728,0.008741205
1,0.019927576,0.8600786,0.119993865
0,0.96377856,0.017404854,0.018816534
0,0.12979504,0.7076594,0.16254553
1,0.15210947,0.72112876,0.12676176
0,0.032464966,0.7989974,0.16853763
1,0.022762572,0.86692417,0.11031326
1,0.0159858,0.8636625,0.1203517
1,0.023259878,0.8302516,0.14648858
0,0.9815186,0.006866797,0.011614605
1,0.13871637,0.60326684,0.25801682
0,0.9664305,0.014825335,0.018744098
0,0.9785619,0.00874822,0.012689958
0,0.89559704,0.06277314,0.04162983
0,0.9901966,0.003927239,0.005876161
2,0.9794286,0.008329792,0.0122416075
1,0.021402324,0.86279994,0.11579768
0,0.98953027,0.004100634,0.0063690855
1,0.8950681,0.049925245,0.055006642
1,0.0142955575,0.88237745,0.10332696
1,0.03472693,0.7618841,0.203389
1,0.38480312,0.39668116,0.21851571
0,0.9910584,0.003494064,0.005447527
0,0.9904033,0.0040872726,0.005509371
1,0.02954474,0.8045586,0.16589661
0,0.9860933,0.005420566,0.008486108
2,0.48607305,0.28919587,0.224731
0,0.9891667,0.0041218083,0.0067115305
0,0.98856795,0.005017736,0.006414301
1,0.016255857,0.89186573,0.091878384
0,0.9803365,0.008208817,0.011454618
1,0.01509007,0.89842385,0.086486086
1,0.02588954,0.79395914,0.1801513
1,0.017578779,0.83290917,0.14951202
2,0.061621774,0.7312786,0.2070996
1,0.13043587,0.62992084,0.23964328
1,0.3066245,0.46770766,0.2256679
1,0.013562775,0.89497805,0.09145914
1,0.13972554,0.71809894,0.1421755
1,0.021213638,0.8354649,0.14332148
0,0.9818465,0.0076034474,0.010549992
1,0.011635478,0.87366647,0.11469804
0,0.16325444,0.58724284,0.24950272
0,0.22286065,0.56033415,0.21680516
0,0.9858088,0.0058069658,0.00838421
0,0.98876524,0.004266041,0.006968734
1,0.14039786,0.62327766,0.23632447
0,0.97496516,0.010422613,0.014612278
0,0.9852417,0.005413473,0.009344828
0,0.51332223,0.33893788,0.14773986
0,0.98802745,0.005149408,0.0068230834
0,0.7977006,0.11921643,0.083083026
0,0.9367537,0.0360174,0.027228873
0,0.9695119,0.01129944,0.019188622
0,0.988772,0.0049260017,0.006301969
0,0.9833867,0.0068631256,0.009750144
2,0.08288638,0.71968865,0.19742495
1,0.13468663,0.7310998,0.13421358
0,0.89690703,0.05813705,0.044955935
0,0.69552064,0.18640682,0.11807247
0,0.9762205,0.009681962,0.014097488
2,0.026532102,0.7863214,0.18714648
1,0.090552025,0.7672901,0.14215784
0,0.9900892,0.0037756844,0.006135093
0,0.9578408,0.01477425,0.027384926
0,0.953497,0.022459997,0.024043
1,0.04009112,0.8130642,0.14684461
0,0.98033786,0.008097638,0.011564562
0,0.98825085,0.0049057,0.0068434807
1,0.014633735,0.8421117,0.14325456
1,0.013846887,0.8839004,0.10225271
1,0.018742837,0.88099545,0.10026174
0,0.98918694,0.0046265414,0.0061865146
0,0.16207433,0.6728535,0.16507217
2,0.1513525,0.60732824,0.24131928
2,0.038560007,0.7076019,0.25383812
1,0.0527843,0.74006426,0.20715144
0,0.97851104,0.008795986,0.012693015
0,0.986291,0.0052016648,0.008507356
0,0.9648051,0.016379332,0.018815577
0,0.97925586,0.008185906,0.012558284
0,0.9570769,0.018856253,0.024066739
2,0.029674677,0.7509964,0.21932893
1,0.07190726,0.67830145,0.24979132
1,0.0216707,0.8591436,0.119185634
1,0.017632546,0.86256754,0.11979989
1,0.020236783,0.8562324,0.12353079
0,0.9808693,0.007278507,0.011852197
0,0.023898909,0.8728866,0.103214465
0,0.9599604,0.017169181,0.02287042
0,0.56704855,0.31334123,0.119610235
1,0.04158072,0.8640419,0.0943774
0,0.35002714,0.4331557,0.21681722
1,0.39925703,0.3664675,0.23427545
1,0.03548296,0.8001254,0.16439159
1,0.014810522,0.8957159,0.08947351
0,0.9851698,0.005921234,0.008908879
0,0.9205431,0.0387993,0.040657718
2,0.2630696,0.48401275,0.25291762
2,0.021071013,0.83723354,0.14169542
1,0.07385185,0.69964457,0.2265036
1,0.53989017,0.3042729,0.15583692
0,0.97758865,0.008653499,0.013757872
0,0.9835374,0.006901651,0.009560958
0,0.9906652,0.0038475483,0.0054872073
1,0.041161075,0.7469014,0.21193756
2,0.08537888,0.6606035,0.25401753
1,0.015039837,0.85097295,0.13398717
0,0.8474964,0.080478504,0.07202508
0,0.089202315,0.6906181,0.22017954
0,0.9872966,0.004484821,0.00821865
1,0.017399399,0.85815847,0.12444213
1,0.03683491,0.8649298,0.09823532
1,0.22134376,0.61489373,0.16376245
0,0.6676252,0.26185977,0.07051503
1,0.017905151,0.89880997,0.083284914
0,0.98474485,0.006178658,0.009076532
1,0.7750346,0.13744023,0.08752514
1,0.023965936,0.8316028,0.14443122
0,0.9897266,0.0038692637,0.00640404
0,0.989569,0.0041941805,0.006236846
0,0.9905978,0.003805399,0.0055968263
0,0.98805666,0.0045495853,0.0073937615
2,0.23363422,0.51034474,0.25602102
2,0.7985929,0.12821397,0.07319304
1,0.0817317,0.72885966,0.18940857
0,0.16179053,0.6577494,0.18046004
0,0.032242093,0.7832323,0.18452564
0,0.07122915,0.78125393,0.14751692
1,0.031253807,0.8269559,0.14179026
1,0.015504966,0.8825841,0.10191091
1,0.9905049,0.0037286428,0.0057664276
0,0.98068756,0.007668457,0.01164408
1,0.042379208,0.8347198,0.12290109
1,0.022354567,0.7957424,0.1819031
1,0.021354606,0.8801888,0.09845652
0,0.9881728,0.004696225,0.00713098
0,0.9863217,0.0051445146,0.008533697
0,0.97806907,0.009152452,0.012778402
2,0.013862329,0.889977,0.096160695
0,0.9742818,0.009784131,0.015934074
1,0.24973513,0.5768221,0.17344277
2,0.055891532,0.75099903,0.19310944
0,0.98406017,0.0055837026,0.010356138
2,0.064009614,0.7722422,0.16374823
0,0.9878479,0.0046178536,0.007534163
0,0.89389706,0.055978682,0.050124265
0,0.98420113,0.006150251,0.009648659
0,0.9905166,0.0037433144,0.0057400498
1,0.7553926,0.12614149,0.11846587
1,0.010567599,0.8873879,0.10204449
0,0.98287624,0.007002762,0.010120964
1,0.014495461,0.8444619,0.14104262
2,0.014842653,0.89719737,0.087960005
1,0.063397124,0.77522963,0.16137318
1,0.015279431,0.8758915,0.10882909
0,0.9896058,0.004058244,0.0063359654
2,0.058619305,0.77504706,0.1663336
0,0.9844563,0.0059008817,0.009642797
2,0.036385782,0.83010733,0.13350691
1,0.017931892,0.863488,0.1185801
2,0.25089934,0.44834134,0.30075938
1,0.064808436,0.8110793,0.124112256
0,0.9372085,0.029736305,0.03305521
0,0.9850181,0.0062616365,0.008720303
0,0.46217206,0.35532376,0.18250419
0,0.97515637,0.010086397,0.014757345
0,0.50796485,0.31142157,0.18061359
0,0.98892784,0.004346403,0.0067257765
1,0.017849237,0.85628676,0.12586407
1,0.033416536,0.7809108,0.18567269
1,0.0554835,0.8600098,0.084506646
0,0.9744572,0.011136326,0.014406433
1,0.195261,0.65280426,0.15193468
0,0.9864937,0.005495581,0.0080107385
1,0.009310146,0.8885278,0.10216208
0,0.9896797,0.004294317,0.006026026
2,0.9585635,0.014491985,0.0269444
1,0.017948845,0.8708161,0.11123511
0,0.93684953,0.03169074,0.031459723
0,0.9073935,0.04779742,0.044809084
2,0.019458162,0.8860911,0.09445067
0,0.9874906,0.005179943,0.0073294607
0,0.9689396,0.014284297,0.016776016
0,0.99038005,0.0036603876,0.005959504
0,0.98782057,0.0049814717,0.007197926
2,0.020625684,0.81323266,0.16614169
1,0.18272455,0.6116041,0.20567136
0,0.98980147,0.0042689745,0.005929544
1,0.02267045,0.8663483,0.11098125
1,0.03542475,0.6985682,0.26600704
0,0.9692348,0.013751222,0.017014047
2,0.039907888,0.7331016,0.22699055
0,0.9770076,0.010549181,0.012443192
1,0.0270241,0.8700804,0.102895476
0,0.9796737,0.0080545535,0.012271794
1,0.016302539,0.8508874,0.13281006
1,0.013015238,0.90814656,0.07883816
1,0.035006028,0.8557613,0.10923262
1,0.021189837,0.86765945,0.111150645
2,0.44567624,0.28970322,0.26462054
2,0.84349626,0.09179497,0.064708814
0,0.9523736,0.02211797,0.025508458
0,0.9912408,0.0036070922,0.0051520807
0,0.32268888,0.44172218,0.23558898
1,0.028786445,0.8611299,0.1100837
0,0.988653,0.0047847796,0.0065622847
0,0.9638267,0.016713604,0.01945966
1,0.027237149,0.9103157,0.062447205
1,0.04695488,0.86117125,0.091873914
0,0.021475265,0.8938918,0.08463288
1,0.54826146,0.28618687,0.16555163
0,0.9895057,0.003892453,0.0066017704
0,0.3675272,0.46105942,0.17141338
0,0.9895,0.0037296142,0.006770458
0,0.98429376,0.006566139,0.009140026
0,0.9891137,0.0050812424,0.0058050193
1,0.018794065,0.8260314,0.15517454
1,0.0386925,0.7181015,0.24320602
1,0.021711292,0.8637696,0.1145191
0,0.98956364,0.0038133613,0.0066230875
0,0.99072635,0.0035596588,0.005713954
0,0.98816246,0.004712106,0.007125369
0,0.86628056,0.07777613,0.055943362
0,0.96243453,0.019309707,0.01825582
2,0.9588734,0.017599097,0.023527475
0,0.9778472,0.01138949,0.010763328
0,0.043894593,0.7873851,0.16872032
2,0.012443973,0.8837312,0.10382481
2,0.9638386,0.013821124,0.022340262
0,0.9463624,0.02684219,0.02679536
1,0.04150799,0.8418069,0.11668514
0,0.31341457,0.4915809,0.19500451
1,0.04198086,0.7849698,0.17304932
1,0.04127199,0.8072547,0.15147333
1,0.13907968,0.7095948,0.1513256
0,0.88461417,0.06412762,0.051258165
1,0.019342184,0.84953237,0.13112542
0,0.97959375,0.007974811,0.012431502
0,0.06410325,0.663354,0.27254277
2,0.04294792,0.7836547,0.17339744
1,0.023981817,0.88908285,0.08693531
0,0.019313453,0.8848679,0.09581868
0,0.9323593,0.036895934,0.03074472
0,0.16292642,0.6399651,0.19710848
1,0.03260057,0.81307817,0.15432128
0,0.95998776,0.01925302,0.020759167
1,0.016059672,0.83682454,0.14711578
1,0.116121925,0.63773274,0.24614537
1,0.063633785,0.79263216,0.14373401
1,0.023464885,0.85577697,0.120758206
1,0.040644888,0.8197431,0.13961208
0,0.10295147,0.733532,0.16351654
0,0.96092254,0.019725848,0.019351559
1,0.036452867,0.77047914,0.19306797
0,0.07391009,0.7594591,0.1666309
1,0.010065481,0.8660602,0.12387431
0,0.9869529,0.0053828037,0.0076643564
2,0.052462336,0.7203455,0.22719213
1,0.2861951,0.4521678,0.26163718
2,0.06119558,0.7358324,0.20297202
1,0.026485566,0.87323684,0.10027758
1,0.027312674,0.83878404,0.13390325
0,0.98347855,0.007031386,0.009490141
0,0.98460346,0.006997098,0.008399441
1,0.02372523,0.78731024,0.18896452
0,0.9901246,0.0037239,0.0061514475
1,0.10150599,0.73081,0.16768408
2,0.046281885,0.8163293,0.13738883
1,0.022760674,0.89821523,0.07902409
0,0.147057,0.56471586,0.2882271
0,0.9902587,0.0037686296,0.0059726383
1,0.025263594,0.8124982,0.1622382
0,0.97910964,0.008601399,0.012288987
0,0.98996127,0.003861394,0.006177385
2,0.1515015,0.60975075,0.2387477
1,0.058720358,0.74131006,0.19996966
1,0.019937243,0.8274846,0.15257816
1,0.016720796,0.91145676,0.0718224
1,0.025470814,0.82855785,0.14597128
0,0.845037,0.0879151,0.06704791
0,0.99041957,0.0042661116,0.0053143147
0,0.9650234,0.014193315,0.020783324
0,0.25682846,0.50823945,0.2349321
1,0.034598626,0.78442925,0.1809721
0,0.9877753,0.004795845,0.007428871
1,0.037588634,0.8036369,0.15877448
2,0.12409106,0.6454342,0.23047473
0,0.9900225,0.0039298325,0.006047685
1,0.047491528,0.8339674,0.11854106
1,0.014113479,0.8590837,0.12680283
1,0.02492956,0.8345127,0.14055768
0,0.8830223,0.07129993,0.045677744
0,0.98845625,0.004449393,0.0070943558
1,0.0580772,0.7303455,0.21157737
2,0.1922397,0.5105581,0.29720214
0,0.98865056,0.0044155577,0.00693387
1,0.041609984,0.78387535,0.17451471
1,0.03366848,0.80028707,0.16604444
1,0.8271663,0.115629435,0.057204258
0,0.018918678,0.87709457,0.103986695
0,0.14203079,0.6051594,0.25280982
0,0.9894013,0.0044082194,0.006190476
0,0.984689,0.0068493015,0.008461699
0,0.9812837,0.0068056313,0.011910562
1,0.045781188,0.72887474,0.22534409
1,0.012508851,0.8909373,0.096553825
1,0.04885659,0.8194305,0.13171299
0,0.98263794,0.0068329913,0.010529073
1,0.033800427,0.8072044,0.15899517
0,0.98042816,0.0077765696,0.01179528
0,0.98891336,0.004097488,0.0069891177
0,0.9889585,0.0041808337,0.0068606217
1,0.021153847,0.84240097,0.13644515
0,0.67221326,0.16747999,0.1603068
2,0.9882024,0.004751274,0.0070463587
2,0.14401267,0.63249016,0.22349723
2,0.012781236,0.8660498,0.12116896
1,0.70940715,0.17338067,0.117212206
0,0.9876245,0.004318778,0.008056833
1,0.010359017,0.8921195,0.09752149
0,0.9668027,0.014536408,0.01866088
1,0.030358853,0.81220263,0.15743858
2,0.02731725,0.8169555,0.15572725
0,0.94310313,0.025785968,0.031110918
1,0.027794424,0.8866078,0.08559778
0,0.9701779,0.013261942,0.016560217
0,0.2775733,0.52439654,0.19803019
0,0.9881124,0.0045369216,0.0073506576
0,0.32959124,0.5042579,0.16615082
1,0.06276401,0.8151864,0.12204962
0,0.9891455,0.0038204663,0.007033987
1,0.022346657,0.87779146,0.09986187
0,0.98249346,0.007736998,0.009769496
2,0.06805437,0.65654576,0.2753999
2,0.076501064,0.70249104,0.22100788
0,0.98741156,0.005376979,0.007211484
0,0.98463434,0.0070733037,0.00829241
0,0.88799703,0.05582597,0.056177005
0,0.9903681,0.0039923387,0.00563949
1,0.036037445,0.8020799,0.16188264
0,0.97595793,0.008922465,0.015119665
1,0.013506717,0.9021356,0.0843577
1,0.016892355,0.8560894,0.12701818
0,0.98055136,0.0077887885,0.011659869
0,0.99180335,0.0034565753,0.004740156
0,0.9851403,0.00624888,0.008610749
1,0.028421627,0.79414964,0.17742874
0,0.15349175,0.6899727,0.15653558
2,0.023025196,0.8459139,0.13106093
0,0.9841164,0.0060973703,0.009786268
0,0.42206874,0.37901315,0.19891801
1,0.019693308,0.86003315,0.120273516
2,0.02549338,0.8337746,0.14073199
0,0.95038646,0.022436678,0.027176889
2,0.8089232,0.09884105,0.09223571
1,0.031001363,0.8395163,0.1294823
1,0.014431245,0.8817363,0.10383247
1,0.015120221,0.8785297,0.106350064
2,0.024562115,0.78306717,0.1923707
1,0.20730421,0.6638891,0.12880668
1,0.015777525,0.8517376,0.13248481
0,0.99111104,0.003355105,0.0055338405
1,0.019653762,0.9015867,0.07875948
1,0.03232511,0.8818121,0.08586277
2,0.035149872,0.8354677,0.1293824
0,0.8491836,0.088163376,0.06265307
0,0.986508,0.0051264823,0.00836556
2,0.062676266,0.789169,0.14815472
1,0.06610328,0.7613795,0.17251727
1,0.013832547,0.88618684,0.09998063
1,0.048992038,0.86945665,0.081551276
0,0.9741589,0.012420554,0.013420591
0,0.9843104,0.007306253,0.008383418
2,0.019517187,0.7836343,0.19684847
0,0.9883371,0.0043540467,0.007308866
1,0.076062985,0.77638745,0.14754955
0,0.9891852,0.004527882,0.006286936
1,0.020830398,0.85127604,0.12789355
0,0.62336737,0.23884787,0.13778476
1,0.024462523,0.8953047,0.08023286
1,0.62230617,0.2532629,0.12443092
1,0.0150904395,0.86738056,0.11752901
0,0.9813611,0.008214888,0.010424002
0,0.9905923,0.0034711596,0.0059365463
2,0.033786584,0.74734056,0.21887285
2,0.030241646,0.7910657,0.17869264
0,0.15364295,0.59967023,0.2466868
0,0.97748053,0.008752119,0.013767264
1,0.16743731,0.5486737,0.283889
0,0.9850987,0.006011132,0.008890132
2,0.02456685,0.8064264,0.16900672
1,0.015056675,0.9239421,0.061001208
2,0.018213704,0.8702761,0.11151014
1,0.072312765,0.7564657,0.17122154
1,0.030307189,0.8431043,0.12658851
1,0.017838977,0.8809023,0.1012587
2,0.02466597,0.7776407,0.19769333
0,0.34848523,0.44069225,0.21082254
1,0.070091836,0.81306636,0.11684179
1,0.021249924,0.90709907,0.07165101
0,0.9492628,0.025320664,0.02541654
0,0.030372638,0.80532885,0.16429852
2,0.027299568,0.8513994,0.12130096
1,0.009087407,0.8557427,0.13516986
2,0.031628437,0.8631407,0.105230875
0,0.9884659,0.0047378307,0.0067962375
1,0.02225838,0.82542014,0.1523215
1,0.026850108,0.82236314,0.15078676
0,0.98741525,0.004741779,0.007842963
2,0.022509126,0.88386154,0.09362933
0,0.056334544,0.7584727,0.18519273
0,0.33393127,0.4589026,0.20716617
2,0.09605777,0.64289933,0.2610429
0,0.9268381,0.037580866,0.035581063
0,0.04949343,0.77738,0.17312653
2,0.12727848,0.7386243,0.13409728
1,0.025051137,0.8954327,0.07951617
1,0.014067301,0.8254478,0.16048497
2,0.024843099,0.8962047,0.078952216
2,0.016950991,0.85394365,0.12910533
0,0.98725533,0.0050162333,0.0077284905
0,0.9374501,0.033081606,0.029468287
0,0.93537015,0.034682147,0.029947791
1,0.05044117,0.8559124,0.09364643
1,0.06667323,0.8023841,0.1309427
1,0.020834496,0.84937567,0.1297899
1,0.014021014,0.88721323,0.0987658
0,0.09173429,0.7245916,0.18367407
1,0.028034436,0.84925455,0.122710995
2,0.29756647,0.4800988,0.22233474
1,0.07191996,0.7732452,0.15483485
2,0.043916974,0.7637424,0.19234066
0,0.9546587,0.019371027,0.025970217
0,0.9120415,0.047999814,0.039958667
1,0.017255014,0.92861444,0.05413055
0,0.5177707,0.3004742,0.18175511
0,0.10531911,0.687332,0.20734885
1,0.020681,0.9032243,0.076094665
0,0.025743427,0.89484906,0.079407506
0,0.0791489,0.71525234,0.20559876
0,0.98877174,0.0047141663,0.006514169
0,0.8650386,0.0725148,0.062446512
1,0.05580624,0.80798393,0.13620986
1,0.04573412,0.74364144,0.21062441
0,0.96103233,0.018770915,0.020196734
0,0.9853232,0.006151396,0.008525455
0,0.96633875,0.015601599,0.01805964
1,0.1280435,0.6660424,0.20591408
1,0.8859748,0.062338673,0.051686596
2,0.9747626,0.012131382,0.013106072
1,0.104746066,0.7597716,0.13548228
0,0.9898887,0.0039748186,0.0061364076
0,0.98276144,0.008042205,0.009196425
1,0.02477022,0.88915807,0.08607175
1,0.00921038,0.8901397,0.10064993
1,0.023290113,0.81627893,0.16043092
1,0.93944556,0.034217205,0.026337288
1,0.07780223,0.67683077,0.24536705
1,0.024089428,0.75421476,0.22169584
1,0.82836556,0.0950094,0.076625094
1,0.016521435,0.8657668,0.11771169
1,0.013875325,0.84599406,0.14013065
2,0.015778271,0.8818909,0.10233077
2,0.012974983,0.8544878,0.13253729
2,0.061081413,0.6976435,0.24127506
0,0.98832047,0.0043931548,0.0072864024
1,0.036267623,0.8418519,0.12188044
1,0.010419206,0.891088,0.09849277
1,0.014815855,0.8566455,0.12853864
1,0.036655944,0.7823161,0.18102798
0,0.9690851,0.012540809,0.018374102
1,0.03079037,0.79044926,0.17876036
0,0.2595391,0.54312414,0.19733678
0,0.87976205,0.05154501,0.068692885
0,0.98564297,0.005879453,0.008477623
2,0.02479869,0.819805,0.15539633
2,0.027160875,0.8258205,0.14701864
1,0.103152476,0.7048669,0.1919806
0,0.98858553,0.004644321,0.0067701736
0,0.9888747,0.004468454,0.0066568973
0,0.94841206,0.025143867,0.026444057
0,0.9886199,0.0045151105,0.0068650916
0,0.98542756,0.0055704936,0.009001899
0,0.98373044,0.0064549665,0.009814505
1,0.71449727,0.20043571,0.08506704
0,0.9892489,0.004153699,0.006597464
1,0.028864842,0.7344879,0.23664726
0,0.97768867,0.010665571,0.011645782
1,0.2611612,0.457916,0.28092277
0,0.9866729,0.005085592,0.008241585
1,0.017002191,0.8668297,0.116168186
0,0.96366626,0.018665385,0.017668301
0,0.9887631,0.00405625,0.0071806763
2,0.020006035,0.82506174,0.15493223
0,0.99024206,0.0040564975,0.005701409
2,0.031015277,0.7799771,0.18900773
0,0.9887688,0.004725081,0.0065060416
2,0.017312251,0.82751375,0.15517394
0,0.07735409,0.76809096,0.15455493
0,0.29759857,0.54683745,0.15556401
1,0.014702697,0.83542794,0.14986932
1,0.12653689,0.59984505,0.27361807
1,0.027960962,0.8632174,0.10882164
0,0.80185485,0.10500958,0.093135536
0,0.9867552,0.0060363673,0.0072085117
1,0.08132466,0.76156485,0.15711044
1,0.01588946,0.86457527,0.11953529
2,0.040699817,0.79741436,0.16188581
0,0.990373,0.003458474,0.0061684665
0,0.9857853,0.0054621673,0.008752484
0,0.9898144,0.0041361237,0.006049541
2,0.058370154,0.7797959,0.16183399
0,0.80729973,0.119420394,0.073279835
2,0.0404071,0.70339096,0.256202
2,0.020010674,0.82849294,0.15149634
1,0.019189663,0.8669254,0.11388485
1,0.3034389,0.5020415,0.19451955
0,0.9787167,0.0102683045,0.011015
1,0.037786473,0.77119756,0.19101599
0,0.9493839,0.02556104,0.02505515
2,0.024854267,0.74553835,0.22960736
1,0.038624723,0.8215753,0.1398
1,0.042523954,0.76342493,0.19405112
0,0.96196544,0.01819161,0.01984295
0,0.024827356,0.822383,0.1527897
2,0.065481655,0.7276579,0.20686044
2,0.033754785,0.78485686,0.1813884
1,0.03722303,0.80360734,0.15916964
1,0.09855084,0.7041953,0.1972538
2,0.036502883,0.7994628,0.16403432
2,0.037059397,0.7585043,0.20443638
0,0.9835491,0.006421373,0.010029478
0,0.96867114,0.011733122,0.019595707
1,0.037462622,0.8139054,0.14863195
0,0.9830238,0.006874278,0.010101932
0,0.98557603,0.0057061,0.008717835
0,0.9891992,0.003932804,0.006867991
1,0.033756778,0.84450394,0.12173924
0,0.98602504,0.0052474174,0.0087275775
0,0.41882733,0.44578427,0.13538842
2,0.018878257,0.8635588,0.117562935
0,0.9868216,0.005110416,0.008068045
0,0.9857696,0.0062558665,0.007974483
1,0.18556301,0.6217976,0.1926394
1,0.016386729,0.8824441,0.10116917
1,0.042524368,0.7726768,0.18479882
2,0.032703947,0.7736186,0.19367744
1,0.024628604,0.8288804,0.14649093
1,0.013734712,0.87585014,0.11041518
0,0.07759275,0.7531307,0.16927661
1,0.09517067,0.6949261,0.20990324
0,0.9866839,0.0054342523,0.00788186
0,0.94538426,0.022141328,0.03247441
0,0.989963,0.0038945249,0.0061424514
0,0.027010608,0.81104326,0.16194613
0,0.9907817,0.003779563,0.0054387525
0,0.048958514,0.77508956,0.17595193
1,0.14792389,0.640081,0.2119952
1,0.053123385,0.75521445,0.19166216
0,0.9875224,0.0047021587,0.007775443
1,0.033431467,0.817101,0.14946757
0,0.9882958,0.005088703,0.0066155447
1,0.015807992,0.8718475,0.11234454
1,0.23008916,0.55350786,0.21640298
